Combination_ID,Client_1,Client_2,Weights_Paths,Global_DataVolume,Global_Latency,Global_Mean_Quality_Factor,Global_Reliability_Score,Global_Accuracy
1245,14,51,"['/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_14_local.npz', '/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_21_local.npz']",3551.0,8340.576648712158,39.96542036533356,0.5,35.722375
1246,14,52,"['/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_14_local.npz', '/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_22_local.npz']",4226.0,8629.55117225647,47.889017164707184,0.6,69.32102499999999
1247,14,53,"['/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_14_local.npz', '/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_23_local.npz']",4469.0,8891.06273651123,58.53764593601227,0.8,100.0
1248,14,54,"['/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_14_local.npz', '/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_24_local.npz']",3497.0,8118.253469467163,47.53000974655152,0.6,74.6035
1249,14,55,"['/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_14_local.npz', '/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_25_local.npz']",3243.0,7977.983236312866,54.30252343416214,0.6499999999999999,70.006925
1250,14,56,"['/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_14_local.npz', '/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_26_local.npz']",3381.0,7991.427421569824,50.78952997922897,0.6499999999999999,71.62049999999999
1251,14,57,"['/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_14_local.npz', '/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_27_local.npz']",6074.0,10033.880949020386,55.714642107486725,0.7,75.9047625
1252,14,58,"['/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_14_local.npz', '/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_28_local.npz']",3834.0,8318.66192817688,61.61950469017029,0.75,70.26199999999999
1253,14,59,"['/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_14_local.npz', '/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_29_local.npz']",5345.0,9364.168405532835,52.73404836654663,0.7,81.253975
1254,14,60,"['/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_14_local.npz', '/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_30_local.npz']",3713.0,8515.971660614014,56.15422785282135,0.7,72.26174999999999
1255,14,61,"['/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_14_local.npz', '/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_1_local.npz']",4897.0,12313.247680664062,43.58533024787903,0.55,83.84034999999999
1256,14,62,"['/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_14_local.npz', '/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_2_local.npz']",3207.0,7371.044397354126,52.79900938272476,0.6499999999999999,74.33275
