Combination_ID,Client_1,Client_2,Weights_Paths,Global_DataVolume,Global_Latency,Global_Mean_Quality_Factor,Global_Reliability_Score,Global_Accuracy
2027,24,28,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_28_local.npz']",1897.0,13116.03832244873,53.848771154880524,0.6,75.42524999999999
2028,24,29,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_29_local.npz']",1983.0,12692.416667938232,48.17026972770691,0.55,69.34525000000001
2029,24,30,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_30_local.npz']",1706.0,13061.545848846436,55.23784160614014,0.6,63.70225000000001
2030,24,31,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_1_local.npz']",1937.0,13193.074941635132,54.47691947221756,0.6,76.99749999999999
2031,24,32,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_2_local.npz']",862.0,12451.098442077637,62.886583507061005,0.7,76.0855
2032,24,33,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_3_local.npz']",1467.0,12985.018014907837,64.13953214883804,0.7,75.90025
2033,24,34,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_4_local.npz']",2077.0,13453.912019729614,67.42141485214233,0.75,76.98799999999999
2034,24,35,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_5_local.npz']",1747.0,13285.149812698364,36.571465730667114,0.4,76.6365
2035,24,36,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_6_local.npz']",1207.0,12390.939474105835,58.95833760499954,0.6499999999999999,76.64125
2036,24,37,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_7_local.npz']",932.0,12962.10503578186,55.36653816699982,0.6,75.943
2037,24,38,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_8_local.npz']",1947.0,12834.426641464233,49.63373780250549,0.55,76.89774999999999
2038,24,39,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_9_local.npz']",2107.0,12893.9528465271,54.3572473526001,0.6,76.98325
2039,24,40,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_10_local.npz']",1857.0,13220.737218856812,54.091743528842926,0.6,76.41325
2040,24,41,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_11_local.npz']",1687.0,12656.197786331177,59.151774644851685,0.6499999999999999,76.49399999999999
2041,24,42,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_12_local.npz']",1207.0,12365.74125289917,49.888973236083984,0.55,76.26599999999999
2042,24,43,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_13_local.npz']",798.0,11896.314144134521,59.46637451648712,0.6499999999999999,73.86725
2043,24,44,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_14_local.npz']",2086.0,13312.591314315796,58.94493788480759,0.6499999999999999,76.71249999999999
2044,24,45,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_15_local.npz']",735.0,12437.515258789062,59.058412313461304,0.6499999999999999,74.79825
2045,24,46,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_16_local.npz']",1042.0,12687.702655792236,54.81048434972763,0.6,75.88125
2046,24,47,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_17_local.npz']",1675.0,13327.686548233032,50.2193421125412,0.55,76.2755
2047,24,48,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_18_local.npz']",943.0,12710.484027862549,53.66949290037155,0.6,75.40625
2048,24,49,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_19_local.npz']",2105.0,13393.076419830322,44.966108202934265,0.5,76.46549999999999
